Wall time,Round,Iteration,Value,
1644453489.51923,1,,0.150907561182976,
1644453533.89601,2,,0.087484173476696,
1644453584.2116,3,,0.150907561182976,
1644453628.73764,4,,0.153123676776886,
1644453676.91664,5,,0.152384966611862,
1644453727.255,6,,0.143414944410324,
1644453775.41325,7,,0.152384966611862,
1644453823.78028,8,,0.111228369176388,
1644453868.26952,9,,0.150907561182976,
1644453916.25026,10,,0.11017306894064,
1644453962.51569,11,,0.087484173476696,
1644454010.73084,12,,0.087484173476696,
1644454058.97815,13,,0.108906708657742,
1644454107.13258,14,,0.0922330096364021,
1644454153.24311,15,,0.110700719058514,
1644454205.46445,16,,0.11017306894064,
1644454249.86694,17,,0.209793165326118,
1644454299.89422,18,,0.128113120794296,
1644454342.28568,19,,0.181933298707008,
1644454394.23408,20,,0.149746730923653,
1644454444.34328,21,,0.195968762040138,
1644454492.50271,22,,0.152384966611862,
1644454542.6614,23,,0.0919164195656776,
1644454590.53133,24,,0.163360074162483,
1644454635.03059,25,,0.162093713879585,
1644454681.46174,26,,0.149113550782204,
1644454731.6573,27,,0.110700719058514,
1644454775.76001,28,,0.152384966611862,
1644454822.0672,29,,0.218130007386208,
1644454870.13381,30,,0.110595189034939,
1644454918.26788,31,,0.21137610077858,
1644454964.6204,32,,0.155023217201233,
1644455012.8423,33,,0.125685945153236,
1644455063.02179,34,,0.187315329909325,
1644455115.28453,35,,0.0943436026573181,
1644455157.55523,36,,0.093815952539444,
1644455201.93719,37,,0.175390467047691,
1644455250.01292,38,,0.153123676776886,
1644455296.48114,39,,0.184043899178505,
1644455344.98274,40,,0.14288729429245,
1644455397.07337,41,,0.228999584913254,
1644455445.37401,42,,0.223934143781662,
1644455491.47097,43,,0.15344026684761,
1644455537.78009,44,,0.0922330096364021,
1644455586.07845,45,,0.211692690849304,
1644455636.35307,46,,0.116399325430393,
1644455684.6861,47,,0.225728154182434,
1644455724.96384,48,,0.150907561182976,
1644455777.25997,49,,0.190059095621109,
1644455825.29857,50,,0.0922330096364021,
1644455867.59743,51,,0.152384966611862,
1644455921.67571,52,,0.129801601171494,
1644455969.85411,53,,0.148269310593605,
1644456022.21159,54,,0.150696501135826,
1644456068.24196,55,,0.184571549296379,
1644456118.10043,56,,0.176867872476578,
1644456164.27079,57,,0.170958206057549,
1644456210.39467,58,,0.19470240175724,
1644456263.8378,59,,0.188792735338211,
1644456314.18265,60,,0.180244833230972,
1644456364.22753,61,,0.149219080805779,
1644456414.21013,62,,0.201983958482742,
1644456457.96521,63,,0.0995145663619041,
1644456504.05467,64,,0.12093710154295,
1644456552.00021,65,,0.18372730910778,
1644456597.94347,66,,0.0947657227516174,
1644456641.73988,67,,0.243140563368797,
1644456687.6855,68,,0.151646271348,
1644456731.62084,69,,0.152384966611862,
1644456777.63322,70,,0.133073031902313,
1644456825.40168,71,,0.158400163054466,
1644456879.53278,72,,0.222667798399925,
1644456929.57112,73,,0.279337286949158,
1644456979.52617,74,,0.240713387727737,
1644457028.91422,75,,0.121359221637249,
1644457076.50074,76,,0.15671169757843,
1644457123.2092,77,,0.114077672362328,
1644457171.83355,78,,0.147319540381432,
1644457219.88346,79,,0.205994084477425,
1644457267.95892,80,,0.203355848789215,
1644457314.04101,81,,0.18151119351387,
1644457360.14488,82,,0.200295478105545,
1644457406.7446,83,,0.291684240102768,
1644457455.02028,84,,0.260236382484436,
