Wall time,Round,Iteration,Value,Max Value,
1644454064.85246,1,,0.150907561182976,0.150907561182976,
1644454096.93516,2,,0.11017306894064,0.150907561182976,
1644454129.31808,3,,0.152384966611862,0.152384966611862,
1644454162.16065,4,,0.150907561182976,0.152384966611862,
1644454193.66001,5,,0.11017306894064,0.152384966611862,
1644454227.56797,6,,0.152384966611862,0.152384966611862,
1644454259.88359,7,,0.0925495997071266,0.152384966611862,
1644454293.59964,8,,0.143837064504623,0.152384966611862,
1644454324.2648,9,,0.109117768704891,0.152384966611862,
1644454354.37092,10,,0.0919164195656776,0.152384966611862,
1644454386.94336,11,,0.152384966611862,0.152384966611862,
1644454419.14184,12,,0.124419584870338,0.152384966611862,
1644454449.80188,13,,0.152384966611862,0.152384966611862,
1644454481.37841,14,,0.145208954811096,0.152384966611862,
1644454515.63317,15,,0.108801178634167,0.152384966611862,
1644454547.8417,16,,0.142359644174576,0.152384966611862,
1644454579.00103,17,,0.087484173476696,0.152384966611862,
1644454610.47585,18,,0.11017306894064,0.152384966611862,
1644454643.27693,19,,0.111228369176388,0.152384966611862,
1644454674.98324,20,,0.220557197928429,0.220557197928429,
1644454708.27052,21,,0.171274796128273,0.220557197928429,
1644454739.83799,22,,0.203355848789215,0.220557197928429,
1644454770.24946,23,,0.145314484834671,0.220557197928429,
1644454801.0264,24,,0.2227733284235,0.2227733284235,
1644454833.00151,25,,0.152490496635437,0.2227733284235,
1644454863.74845,26,,0.132967501878738,0.2227733284235,
1644454895.65954,27,,0.190586745738983,0.2227733284235,
1644454926.3128,28,,0.217391297221184,0.2227733284235,
1644454955.49936,29,,0.242401853203773,0.242401853203773,
1644454988.31714,30,,0.154284507036209,0.242401853203773,
1644455019.47222,31,,0.225728154182434,0.242401853203773,
1644455050.04014,32,,0.157028287649155,0.242401853203773,
1644455082.32456,33,,0.159772053360939,0.242401853203773,
1644455113.68052,34,,0.187631905078888,0.242401853203773,
1644455145.29636,35,,0.137083157896996,0.242401853203773,
1644455176.61804,36,,0.148269310593605,0.242401853203773,
1644455207.64586,37,,0.177395522594452,0.242401853203773,
1644455240.52193,38,,0.143731534481049,0.242401853203773,
1644455272.56251,39,,0.247045159339905,0.247045159339905,
1644455304.22898,40,,0.202828198671341,0.247045159339905,
1644455335.99514,41,,0.163571134209633,0.247045159339905,
1644455367.72207,42,,0.16483747959137,0.247045159339905,
1644455399.4392,43,,0.252954840660095,0.252954840660095,
1644455432.15811,44,,0.177923172712326,0.252954840660095,
1644455463.07699,45,,0.221823558211327,0.252954840660095,
1644455496.84289,46,,0.255487561225891,0.255487561225891,
1644455528.77416,47,,0.233431831002235,0.255487561225891,
1644455558.95721,48,,0.181194603443146,0.255487561225891,
1644455589.17196,49,,0.251055300235748,0.255487561225891,
1644455621.15098,50,,0.263613343238831,0.263613343238831,
1644455654.00176,51,,0.247994929552078,0.263613343238831,
1644455686.7491,52,,0.226361334323883,0.263613343238831,
1644455718.29137,53,,0.231321230530739,0.263613343238831,
1644455751.95714,54,,0.161038413643837,0.263613343238831,
1644455783.91658,55,,0.200823128223419,0.263613343238831,
1644455815.54707,56,,0.248944699764252,0.263613343238831,
1644455848.34744,57,,0.243351623415947,0.263613343238831,
1644455880.50261,58,,0.145314484834671,0.263613343238831,
1644455912.27928,59,,0.235120296478271,0.263613343238831,
1644455943.08952,60,,0.240713387727737,0.263613343238831,
1644455976.15506,61,,0.214964121580124,0.263613343238831,
1644456006.0716,62,,0.204411149024963,0.263613343238831,
1644456037.80617,63,,0.232165470719337,0.263613343238831,
1644456070.38762,64,,0.213803291320801,0.263613343238831,
1644456102.36724,65,,0.202089488506317,0.263613343238831,
1644456133.3558,66,,0.260025322437286,0.263613343238831,
1644456164.99532,67,,0.205360904335976,0.263613343238831,
1644456195.4322,68,,0.200823128223419,0.263613343238831,
1644456226.14608,69,,0.165259599685669,0.263613343238831,
1644456257.37072,70,,0.160405233502388,0.263613343238831,
1644456290.4108,71,,0.208104684948921,0.263613343238831,
1644456320.8441,72,,0.173279866576195,0.263613343238831,
1644456354.61174,73,,0.210109755396843,0.263613343238831,
1644456386.49547,74,,0.22847193479538,0.263613343238831,
1644456417.50591,75,,0.223934143781662,0.263613343238831,
1644456452.22548,76,,0.223089918494225,0.263613343238831,
1644456483.75045,77,,0.253904610872269,0.263613343238831,
1644456513.22365,78,,0.194069221615791,0.263613343238831,
1644456545.6498,79,,0.232271000742912,0.263613343238831,
1644456577.45327,80,,0.308885604143143,0.308885604143143,
1644456609.16172,81,,0.15913887321949,0.308885604143143,
1644456641.03831,82,,0.221612498164177,0.308885604143143,
1644456671.38701,83,,0.213592231273651,0.308885604143143,
1644456702.5414,84,,0.293161660432816,0.308885604143143,
1644456732.80989,85,,0.175812572240829,0.308885604143143,
1644456765.1419,86,,0.202933728694916,0.308885604143143,
1644456797.53633,87,,0.172646686434746,0.308885604143143,
1644456828.29188,88,,0.159560993313789,0.308885604143143,
1644456860.74361,89,,0.239763617515564,0.308885604143143,
1644456894.82198,90,,0.19470240175724,0.308885604143143,
1644456924.67259,91,,0.244406923651695,0.308885604143143,
1644456955.00417,92,,0.192380756139755,0.308885604143143,
1644456986.4021,93,,0.199873358011246,0.308885604143143,
1644457017.91695,94,,0.235859006643295,0.308885604143143,
1644457049.63166,95,,0.287463068962097,0.308885604143143,
1644457082.7497,96,,0.250422120094299,0.308885604143143,
1644457114.63102,97,,0.284613758325577,0.308885604143143,
1644457146.95358,98,,0.20894892513752,0.308885604143143,
1644457179.72015,99,,0.262241452932358,0.308885604143143,
1644457210.89293,100,,0.286829888820648,0.308885604143143,
1644457242.73197,101,,0.199345722794533,0.308885604143143,
1644457274.01028,102,,0.176551282405853,0.308885604143143,
1644457302.82023,103,,0.130434781312943,0.308885604143143,
1644457335.9626,104,,0.26424652338028,0.308885604143143,
1644457367.43125,105,,0.240185737609863,0.308885604143143,
1644457396.80387,106,,0.192591816186905,0.308885604143143,
1644457429.47009,107,,0.288940489292145,0.308885604143143,
1644457461.33866,108,,0.171907976269722,0.308885604143143,
1644457492.7652,109,,0.304347813129425,0.308885604143143,
1644457524.09016,110,,0.229316160082817,0.308885604143143,
1644457555.4171,111,,0.29674968123436,0.308885604143143,
1644457587.23625,112,,0.284297168254852,0.308885604143143,
1644457618.27279,113,,0.288412839174271,0.308885604143143,
1644457650.38877,114,,0.261502742767334,0.308885604143143,
1644457682.93612,115,,0.289995789527893,0.308885604143143,
1644457714.75076,116,,0.282819747924805,0.308885604143143,
1644457744.42695,117,,0.272161245346069,0.308885604143143,
1644457777.60657,118,,0.218446597456932,0.308885604143143,
1644457809.09564,119,,0.194491341710091,0.308885604143143,
1644457839.66045,120,,0.256542831659317,0.308885604143143,
